year,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
1881,Hennebont,47.8025739476478,-3.27385166137653,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Hennebont,47.8025739476478,-3.27385166137653,POOLE,50.7150500000001,-1.98724800000002,1
1881,Hernosand,62.6335551234768,17.9374935762681,DOVER,51.1278758,1.31340270000004,1
1881,Hernosand,62.6335551234768,17.9374935762681,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,Hernosand,62.6335551234768,17.9374935762681,FOLKESTONE,51.081397,1.16945599999991,1
1881,Hernosand,62.6335551234768,17.9374935762681,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Hernosand,62.6335551234768,17.9374935762681,LEITH,55.9765554947196,-3.16607291534422,1
1881,Hernosand,62.6335551234768,17.9374935762681,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Hernosand,62.6335551234768,17.9374935762681,RYE,50.949708,0.737260000000049,1
1881,Hernosand,62.6335551234768,17.9374935762681,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
1881,Hernosand,62.6335551234768,17.9374935762681,WHITBY,54.4863350000001,-0.613346999999919,1
1881,Hernosand,62.6335551234768,17.9374935762681,WICK,58.4430600485415,-3.09285166137693,1
1881,Hernosand,62.6335551234768,17.9374935762681,YARMOUTH,50.7066653578368,-1.50013614288336,1
1881,Holmestrand,59.4798015800324,10.3220370846559,Granton Harbour,55.9840543311144,-3.22823169311514,1
1881,Holmestrand,59.4798015800324,10.3220370846559,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Holmestrand,59.4798015800324,10.3220370846559,LEITH,55.9765554947196,-3.16607291534422,1
1881,Holmestrand,59.4798015800324,10.3220370846559,LONDON,51.5073509000001,-0.127758299999982,1
1881,Holmestrand,59.4798015800324,10.3220370846559,RUNCORN,53.3420780000001,-2.72967299999999,1
1881,Holmsund,63.7127808223821,20.3787374920655,WISBECH,52.666317,0.158797000000163,1
1881,Hudikswall,61.726078358643,17.1114100974464,COWES,50.7627850000001,-1.30053299999997,1
1881,Hudikswall,61.726078358643,17.1114100974464,EXETER,50.7184120000001,-3.53389899999991,1
1881,Hudikswall,61.726078358643,17.1114100974464,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Hudikswall,61.726078358643,17.1114100974464,Hartlepool,54.6917449999999,-1.21292600000004,1
1881,Hudikswall,61.726078358643,17.1114100974464,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Hudikswall,61.726078358643,17.1114100974464,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Hudikswall,61.726078358643,17.1114100974464,PORTSMOUTH,50.8197675000001,-1.0879769,1
1881,Hudikswall,61.726078358643,17.1114100974464,RUNCORN,53.3420780000001,-2.72967299999999,1
1881,Hudikswall,61.726078358643,17.1114100974464,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
1881,Hudikswall,61.726078358643,17.1114100974464,SLIGO,54.277488562,-8.48034919799994,1
1881,Hudikswall,61.726078358643,17.1114100974464,TEIGNMOUTH,50.5470330000001,-3.49668799999984,1
1881,Hudikswall,61.726078358643,17.1114100974464,YARMOUTH,50.7066653578368,-1.50013614288336,1
1881,Hull,53.7456708999999,-0.336741299999971,HULL,53.7456708999999,-0.336741299999971,1
1881,Hull,53.7456708999999,-0.336741299999971,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Husum,63.3386922716258,19.1618725396729,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Husum,63.3386922716258,19.1618725396729,NEWPORT,51.584151,-2.99766399999993,1
1881,Husum,63.3386922716258,19.1618725396729,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Iggesund,61.642548169496,17.0748925079347,BRISTOL,51.4545130000001,-2.58790999999997,1
1881,Iggesund,61.642548169496,17.0748925079347,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Iggesund,61.642548169496,17.0748925079347,POOLE,50.7150500000001,-1.98724800000002,1
1881,Iggesund,61.642548169496,17.0748925079347,RYE,50.949708,0.737260000000049,1
1881,Ipswich,52.056736,1.14822000000004,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Ipswich,52.056736,1.14822000000004,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Jamaica,17.997,-76.794,DUBLIN,53.346388727,-6.21662037199997,1
1881,Jamaica,17.997,-76.794,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Jamaica,17.997,-76.794,NEWPORT,51.584151,-2.99766399999993,1
1881,Jordan River,43.7662992765656,-65.2403497460938,GOOLE,53.7029410000001,-0.876380999999981,1
1881,Kalmar,56.6660571924049,16.3637093814175,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Kalmar,56.6660571924049,16.3637093814175,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1881,Kalmar,56.6660571924049,16.3637093814175,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Kalmar,56.6660571924049,16.3637093814175,GOOLE,53.7029410000001,-0.876380999999981,1
1881,Kalmar,56.6660571924049,16.3637093814175,Hartlepool,54.6917449999999,-1.21292600000004,1
1881,Kalmar,56.6660571924049,16.3637093814175,LONDON,51.5073509000001,-0.127758299999982,1
1881,Kalmar,56.6660571924049,16.3637093814175,NEWPORT,51.584151,-2.99766399999993,1
1881,Karlshamn,56.1697410592763,14.8606343730164,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Karlshamn,56.1697410592763,14.8606343730164,NEWPORT,51.584151,-2.99766399999993,1
1881,Karlshamn,56.1697410592763,14.8606343730164,RUNCORN,53.3420780000001,-2.72967299999999,1
1881,Karlshamn,56.1697410592763,14.8606343730164,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Karlskrona,56.1608063124393,15.5844683386232,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Karlskrona,56.1608063124393,15.5844683386232,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Karlskrona,56.1608063124393,15.5844683386232,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Karlskrona,56.1608063124393,15.5844683386232,LONDON,51.5073509000001,-0.127758299999982,1
1881,Karlskrona,56.1608063124393,15.5844683386232,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Karlskrona,56.1608063124393,15.5844683386232,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
1881,Karlskrona,56.1608063124393,15.5844683386232,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,Karlskrona,56.1608063124393,15.5844683386232,WICK,58.4430600485415,-3.09285166137693,1
1881,Kemi,65.7366935700403,24.5665102968958,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Kemi,65.7366935700403,24.5665102968958,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Kemi,65.7366935700403,24.5665102968958,LONDON,51.5073509000001,-0.127758299999982,1
1881,Klaipeda,55.71722,21.12861,COWES,50.7627850000001,-1.30053299999997,1
1881,Klaipeda,55.71722,21.12861,DOVER,51.1278758,1.31340270000004,1
1881,Klaipeda,55.71722,21.12861,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,Klaipeda,55.71722,21.12861,LimerickL,52.660797938,-8.63965508699994,1
1881,Klaipeda,55.71722,21.12861,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Klaipeda,55.71722,21.12861,RYE,50.949708,0.737260000000049,1
1881,Konigsberg,54.7112317805089,20.4988802856446,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Konigsberg,54.7112317805089,20.4988802856446,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,Konigsberg,54.7112317805089,20.4988802856446,HULL,53.7456708999999,-0.336741299999971,1
1881,Konigsberg,54.7112317805089,20.4988802856446,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Konigsberg,54.7112317805089,20.4988802856446,LimerickL,52.660797938,-8.63965508699994,1
1881,Konigsberg,54.7112317805089,20.4988802856446,LONDONDERRY,55.0114105220001,-7.30041944099997,1
1881,Konigsberg,54.7112317805089,20.4988802856446,PETERHEAD,57.5065199884148,-1.79653335449211,1
1881,Konigsberg,54.7112317805089,20.4988802856446,RYE,50.949708,0.737260000000049,1
1881,Konigsberg,54.7112317805089,20.4988802856446,SUNDERLAND,54.9068690000001,-1.38380099999989,1
1881,Konigsberg,54.7112317805089,20.4988802856446,WICK,58.4430600485415,-3.09285166137693,1
1881,Kotka,60.4671369633067,26.9184724444581,DUBLIN,53.346388727,-6.21662037199997,1
1881,Kotka,60.4671369633067,26.9184724444581,GOOLE,53.7029410000001,-0.876380999999981,1
1881,Kotka,60.4671369633067,26.9184724444581,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Kotka,60.4671369633067,26.9184724444581,HARWICH,51.9347310000001,1.26029700000004,1
1881,Kotka,60.4671369633067,26.9184724444581,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Kotka,60.4671369633067,26.9184724444581,NEWPORT,51.584151,-2.99766399999993,1
1881,Kotka,60.4671369633067,26.9184724444581,ROCHESTER,51.3880000000001,0.506721000000084,1
1881,Kotka,60.4671369633067,26.9184724444581,SLIGO,54.277488562,-8.48034919799994,1
1881,Kotka,60.4671369633067,26.9184724444581,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,Kotka,60.4671369633067,26.9184724444581,WICK,58.4430600485415,-3.09285166137693,1
1881,Kragero,58.8663222461009,9.39912854232773,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Kragero,58.8663222461009,9.39912854232773,FOWEY,50.3349900000001,-4.63652499999995,1
1881,Kragero,58.8663222461009,9.39912854232773,Lerwick,60.155,-1.145,1
1881,Kragero,58.8663222461009,9.39912854232773,LOWESTOFT,52.481138,1.75344900000016,1
1881,Kragero,58.8663222461009,9.39912854232773,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
1881,Kragero,58.8663222461009,9.39912854232773,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Kragero,58.8663222461009,9.39912854232773,SUNDERLAND,54.9068690000001,-1.38380099999989,1
1881,Kramfors,62.9313797652365,17.7810411409736,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Kramfors,62.9313797652365,17.7810411409736,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Kramfors,62.9313797652365,17.7810411409736,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Kristiansund,63.111,7.728,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,La Rochelle,46.156,-1.151,Llanelli,51.680886,-4.16024800000002,1
1881,La Rochelle,46.156,-1.151,NEWRY,54.1483756060001,-6.32235385399997,1
1881,La Rochelle,46.156,-1.151,RUNCORN,53.3420780000001,-2.72967299999999,1
1881,La Rochelle,46.156,-1.151,RYE,50.949708,0.737260000000049,1
1881,Langesund,59.0,9.745,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Langesund,59.0,9.745,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Langesund,59.0,9.745,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Langesund,59.0,9.745,WICK,58.4430600485415,-3.09285166137693,1
1881,Lappvik,59.903,23.242,ALLOA,56.1163031824617,-3.79518671321335,1
1881,Lappvik,59.903,23.242,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Lappvik,59.903,23.242,Hartlepool,54.6917449999999,-1.21292600000004,1
1881,Laurvig,59.0519993698318,10.0222858306885,ALLOA,56.1163031824617,-3.79518671321335,1
1881,Laurvig,59.0519993698318,10.0222858306885,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Laurvig,59.0519993698318,10.0222858306885,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Laurvig,59.0519993698318,10.0222858306885,POOLE,50.7150500000001,-1.98724800000002,1
1881,Laurvig,59.0519993698318,10.0222858306885,RAMSGATE,51.3355450000001,1.41989499999994,1
1881,Laurvig,59.0519993698318,10.0222858306885,Skibbereen,51.5486,-9.2636,1
1881,Laurvig,59.0519993698318,10.0222858306885,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,Liepāja,56.53,20.99,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1881,Liepāja,56.53,20.99,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Liepāja,56.53,20.99,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Liepāja,56.53,20.99,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Liverpool,53.4083714,-2.99157259999998,Dundee,56.4612028818325,-2.96765932817017,1
1881,Liverpool,53.4083714,-2.99157259999998,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Ljusne,61.207568379634,17.1270999776843,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,Ljusne,61.207568379634,17.1270999776843,Hartlepool,54.6917449999999,-1.21292600000004,1
1881,Ljusne,61.207568379634,17.1270999776843,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Ljusne,61.207568379634,17.1270999776843,NEWHAVEN,50.79307,0.0455740000000446,1
1881,Ljusne,61.207568379634,17.1270999776843,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1881,Ljusne,61.207568379634,17.1270999776843,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,London,51.5073509000001,-0.127758299999982,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,London,51.5073509000001,-0.127758299999982,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Lorient,47.75,-3.36,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Lorient,47.75,-3.36,POOLE,50.7150500000001,-1.98724800000002,1
1881,Lorient,47.75,-3.36,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Lorient,47.75,-3.36,SWANSEA,51.62144,-3.94364599999994,1
1881,Lovisa,60.458,26.228,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Lovisa,60.458,26.228,GRANGEMOUTH,56.0086943296901,-3.71710520629876,1
1881,Lovisa,60.458,26.228,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
1881,Lovisa,60.458,26.228,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Lulea,65.5836989328213,22.151866677246,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Lulea,65.5836989328213,22.151866677246,DOVER,51.1278758,1.31340270000004,1
1881,Lulea,65.5836989328213,22.151866677246,LimerickL,52.660797938,-8.63965508699994,1
1881,Lulea,65.5836989328213,22.151866677246,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Lulea,65.5836989328213,22.151866677246,NEWHAVEN,50.79307,0.0455740000000446,1
1881,Lulea,65.5836989328213,22.151866677246,PLYMOUTH,50.3754565,-4.14265649999993,1
1881,Lulea,65.5836989328213,22.151866677246,PORTSMOUTH,50.8197675000001,-1.0879769,1
1881,Lulea,65.5836989328213,22.151866677246,Skibbereen,51.5486,-9.2636,1
1881,Lulea,65.5836989328213,22.151866677246,SLIGO,54.277488562,-8.48034919799994,1
1881,Lynn,52.7516798,0.402296300000103,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Malmo,55.5966500740096,13.0010425588348,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Mandal,58.0301171016744,7.45549708465569,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Mandal,58.0301171016744,7.45549708465569,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Matane,48.85,-67.5333,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1881,Matane,48.85,-67.5333,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Matane,48.85,-67.5333,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Matane,48.85,-67.5333,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Matane,48.85,-67.5333,WICK,58.4430600485415,-3.09285166137693,1
1881,Metis,48.67,-68.0,AYR,55.4703747229195,-4.63760140747054,1
1881,Metis,48.67,-68.0,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Metis,48.67,-68.0,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Metis,48.67,-68.0,SLIGO,54.277488562,-8.48034919799994,1
1881,Minatitlan,17.979,-94.549,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1881,Minatitlan,17.979,-94.549,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Minatitlan,17.979,-94.549,FOWEY,50.3349900000001,-4.63652499999995,1
1881,Minatitlan,17.979,-94.549,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Minatitlan,17.979,-94.549,POOLE,50.7150500000001,-1.98724800000002,1
1881,Minatitlan,17.979,-94.549,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Miramichi,47.0020037704552,-65.5685833227539,AYR,55.4703747229195,-4.63760140747054,1
1881,Miramichi,47.0020037704552,-65.5685833227539,BRIDPORT,50.7335769,-2.7583009999999,1
1881,Miramichi,47.0020037704552,-65.5685833227539,CARDIFF,51.4815810000001,-3.17908999999992,1
1881,Miramichi,47.0020037704552,-65.5685833227539,EXETER,50.7184120000001,-3.53389899999991,1
1881,Miramichi,47.0020037704552,-65.5685833227539,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Miramichi,47.0020037704552,-65.5685833227539,Middlesbrough,54.5742270000001,-1.23495600000001,1
1881,Miramichi,47.0020037704552,-65.5685833227539,Milford Haven,51.7143060000001,-5.04269709999988,1
1881,Miramichi,47.0020037704552,-65.5685833227539,TROON,55.5444127055824,-4.67361271972649,1
1881,Miramichi,47.0020037704552,-65.5685833227539,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,Miramichi,47.0020037704552,-65.5685833227539,WIGTOWN,54.8676447222298,-4.44449749206541,1
1881,Mobile,30.7122,-88.0433,BEAUMARIS,53.2658650000001,-4.09199000000001,1
1881,Mobile,30.7122,-88.0433,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Mobile,30.7122,-88.0433,GLASGOW,55.8582389117887,-4.24254728271348,1
1881,Mobile,30.7122,-88.0433,Middlesbrough,54.5742270000001,-1.23495600000001,1
1881,Mobile,30.7122,-88.0433,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Mobile,30.7122,-88.0433,NEWPORT,51.584151,-2.99766399999993,1
1881,Mobile,30.7122,-88.0433,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Mobile,30.7122,-88.0433,WISBECH,52.666317,0.158797000000163,1
1881,Molde,62.733,7.167,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Monsteras,57.0405429197551,16.4462529153445,Hartlepool,54.6917449999999,-1.21292600000004,1
1881,Monsteras,57.0405429197551,16.4462529153445,LONDONDERRY,55.0114105220001,-7.30041944099997,1
1881,Monsteras,57.0405429197551,16.4462529153445,NEWPORT,51.584151,-2.99766399999993,1
1881,Monsteras,57.0405429197551,16.4462529153445,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Montreal,45.5129959517878,-73.5553766455077,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Montreal,45.5129959517878,-73.5553766455077,FOWEY,50.3349900000001,-4.63652499999995,1
1881,Montreal,45.5129959517878,-73.5553766455077,GLOUCESTER,51.8642449,-2.23815599999989,1
1881,Montreal,45.5129959517878,-73.5553766455077,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Montreal,45.5129959517878,-73.5553766455077,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Montreal,45.5129959517878,-73.5553766455077,Newport,51.584151,-2.99766399999993,1
1881,Montreal,45.5129959517878,-73.5553766455077,POOLE,50.7150500000001,-1.98724800000002,1
1881,Montreal,45.5129959517878,-73.5553766455077,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1881,Montreal,45.5129959517878,-73.5553766455077,WICK,58.4430600485415,-3.09285166137693,1
1881,Montreal,45.5129959517878,-73.5553766455077,WOODBRIDGE,52.095481,1.31257099999993,1
1881,Montrose,56.7213304436428,-2.46576667724605,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Montrose,56.7213304436428,-2.46576667724605,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Morlaix,48.5780381812011,-3.82806827514645,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Morlaix,48.5780381812011,-3.82806827514645,Llanelli,51.680886,-4.16024800000002,1
1881,Morlaix,48.5780381812011,-3.82806827514645,LONDON,51.5073509000001,-0.127758299999982,1
1881,Morlaix,48.5780381812011,-3.82806827514645,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Morlaix,48.5780381812011,-3.82806827514645,RYE,50.949708,0.737260000000049,1
1881,Morlaix,48.5780381812011,-3.82806827514645,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Moss,59.459167,10.700833,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Moss,59.459167,10.700833,GLASGOW,55.8582389117887,-4.24254728271348,1
1881,Moss,59.459167,10.700833,GRANGEMOUTH,56.0086943296901,-3.71710520629876,1
1881,Moss,59.459167,10.700833,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Moss,59.459167,10.700833,INVERNESS,57.4827277738256,-4.22737025390621,1
1881,Moss,59.459167,10.700833,LEITH,55.9765554947196,-3.16607291534422,1
1881,Moss,59.459167,10.700833,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Moss,59.459167,10.700833,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
1881,Moss,59.459167,10.700833,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Moulmein,16.4918180331966,97.6253883386231,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1881,Moulmein,16.4918180331966,97.6253883386231,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Munksund,65.2833139515989,21.4832870846559,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Munksund,65.2833139515989,21.4832870846559,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Munksund,65.2833139515989,21.4832870846559,WICK,58.4430600485415,-3.09285166137693,1
1881,Muros,42.7744,-9.0575,BRISTOL,51.4545130000001,-2.58790999999997,1
1881,Musquash,45.193570388325,-66.3216622274776,FOWEY,50.3349900000001,-4.63652499999995,1
1881,Namsos,64.4680180714091,11.4939400000007,ABERDEEN,57.1453346208669,-2.10306332275388,1
1881,Namsos,64.4680180714091,11.4939400000007,DUBLIN,53.346388727,-6.21662037199997,1
1881,Namsos,64.4680180714091,11.4939400000007,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Nantes,47.2175117591258,-1.54816765075694,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Nantes,47.2175117591258,-1.54816765075694,LONDON,51.5073509000001,-0.127758299999982,1
1881,Nantes,47.2175117591258,-1.54816765075694,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Nantes,47.2175117591258,-1.54816765075694,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1881,Narva,59.3746677001451,28.204279206543,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Narva,59.3746677001451,28.204279206543,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,Narva,59.3746677001451,28.204279206543,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Narva,59.3746677001451,28.204279206543,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1881,Narva,59.3746677001451,28.204279206543,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Narva,59.3746677001451,28.204279206543,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,New Orleans,29.9530336254134,-90.0763767089845,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,New Orleans,29.9530336254134,-90.0763767089845,GREENOCK,55.9505077629267,-4.75971798437838,1
1881,New Orleans,29.9530336254134,-90.0763767089845,Middlesbrough,54.5742270000001,-1.23495600000001,1
1881,New York,40.713197770232,-74.0078266455077,ABERDEEN,57.1453346208669,-2.10306332275388,1
1881,New York,40.713197770232,-74.0078266455077,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,New York,40.713197770232,-74.0078266455077,GALWAY,53.269014434,-9.04777257699993,1
1881,New York,40.713197770232,-74.0078266455077,GOOLE,53.7029410000001,-0.876380999999981,1
1881,New York,40.713197770232,-74.0078266455077,LONDONDERRY,55.0114105220001,-7.30041944099997,1
1881,New York,40.713197770232,-74.0078266455077,POOLE,50.7150500000001,-1.98724800000002,1
1881,New York,40.713197770232,-74.0078266455077,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1881,New York,40.713197770232,-74.0078266455077,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,New York,40.713197770232,-74.0078266455077,WOODBRIDGE,52.095481,1.31257099999993,1
1881,New York,40.713197770232,-74.0078266455077,WORKINGTON,54.643569,-3.54275200000001,1
1881,Newport,51.584151,-2.99766399999993,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Newry,54.1483756060001,-6.32235385399997,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Norfolk,36.8507,-76.2859,LONDON,51.5073509000001,-0.127758299999982,1
1881,Norfolk,36.8507,-76.2859,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Norrkoping,58.5882426577437,16.1906512890627,GRIMSBY,53.5674710000001,-0.0807839999998805,1
1881,Norrsundet,60.9310677954956,17.146086111145,NEWPORT,51.584151,-2.99766399999993,1
1881,Nyhamn,56.2500370697488,12.5332656269837,EXETER,50.7184120000001,-3.53389899999991,1
1881,Nyhamn,56.2500370697488,12.5332656269837,FLEETWOOD,53.9154477593217,-3.01331410565124,1
1881,Nyhamn,56.2500370697488,12.5332656269837,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Nyhamn,56.2500370697488,12.5332656269837,YARMOUTH,50.7066653578368,-1.50013614288336,1
1881,Odessa,46.4758177004446,30.7419165185547,HULL,53.7456708999999,-0.336741299999971,1
1881,Odessa,46.4758177004446,30.7419165185547,LIVERPOOL,53.4083714,-2.99157259999998,1
1881,Onega,63.9004661241536,38.102155343628,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Onega,63.9004661241536,38.102155343628,DOVER,51.1278758,1.31340270000004,1
1881,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,1
1881,Onega,63.9004661241536,38.102155343628,NEWPORT,51.584151,-2.99766399999993,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,MONTROSE,56.7213304436428,-2.46576667724605,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,RUNCORN,53.3420780000001,-2.72967299999999,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,Tyne Ports,55.0179189721861,-1.42556335449211,1
1881,Ornskjoldsvik,63.2893408522372,18.720338338623,WICK,58.4430600485415,-3.09285166137693,1
1881,Oscarshamn,57.2700755313257,16.4433368359375,DUNDEE,56.4612028818325,-2.96765932817017,1
1881,Oscarshamn,57.2700755313257,16.4433368359375,HULL,53.7456708999999,-0.336741299999971,1
1881,Oscarshamn,57.2700755313257,16.4433368359375,LONDONDERRY,55.0114105220001,-7.30041944099997,1
1881,Oscarshamn,57.2700755313257,16.4433368359375,Middlesbrough,54.5742270000001,-1.23495600000001,1
1881,Oscarshamn,57.2700755313257,16.4433368359375,NEWRY,54.1483756060001,-6.32235385399997,1
1881,Ostend,51.226,2.906,LONDON,51.5073509000001,-0.127758299999982,1
