record_id,publication_year,publication_month,publication_day,ship_name,origin_port,destination_port,is_steamship,merchant,source_file,line_number,raw_ocr_line,arrival_year,arrival_month,arrival_day,format_type,confidence
47084,1889.0,June,22.0,Hovding,Quebec,LONDON,False,Meredith Bros.,18890622p.599_p001.txt,326,"Hovding-Quebec-37,329 deals, 3,520 ends-",1889.0,Mar,1,condensed,0.9
50041,1889.0,August,24.0,Isleworth,Quebec,LONDON,True,,18890824p.162_p002.txt,100,"Isleworth (s)-Quebec-500 stds. deals, 68 stds. staves-Order",1889.0,Mar,1,condensed,0.9
50739,1889.0,September,7.0,Magnum,Quebec,LONDON,False,,18890907p.197_p002.txt,32,"Magnum-Quebec-981 ends, 40,415 deals, 5,529 staves-Order",1889.0,Aug,8,condensed,0.9
53516,1889.0,November,23.0,Sigrid,Quebec,LONDON,False,,18891123p.436_p002.txt,53,"Sigrid-Quebec-1,170 pcs. timber, 9,197 deals, 1,049 deal ends-Order",1889.0,Sept,2,condensed,0.9
50036,1889.0,August,24.0,Trojan,Quebec,LONDON,True,,18890824p.162_p002.txt,95,"Trojan (s)-Quebec-43,468 deals and ends-Order",1889.0,Mar,1,condensed,0.9
47484,1889.0,July,6.0,Tropic,Quebec,LONDON,True,,18890706p.19_p002.txt,40,"Tropic (s)-Quebec-450 deals-Paines, Smith, & Co. ; 64 logs, 2,102 pcs. timber, 6,790 deals, 2,360 ends-Order",1889.0,Mar,1,condensed,0.9
48159,1889.0,July,20.0,Victory,Quebec,LONDON,False,,18890720p. 63_p002.txt,40,"Victory-Quebec-45,187 spruce deals, 1,961 spruce deal ends-Order",1889.0,Mar,1,condensed,0.9
48876,1889.0,August,3.0,W. G. Russell,Quebec,LONDON,False,"Bryant, Powis, & Co.",18890803p.102_p002.txt,72,"W. G. Russell-Quebec-55 pcs. red, 403 pcs. waney, 4 pcs. white, and 577 pcs. square white pine, 2,682 pine deals, 1,161 pine deal ends, 145 pcs. oak, 140 pcs. birch, 50 pcs. rock elm-Bryant, Powis, & Co.",1889.0,Mar,1,condensed,0.9
48896,1889.0,August,3.0,Hotspur,Raumo,LONDON,True,Howard Bros. & Co.,18890803p.102_p002.txt,96,"Hotspur (s)-Raumo-33,271 deals and battens-Howard Bros. & Co.",1889.0,Mar,1,condensed,0.9
50761,1889.0,September,7.0,Sulo,Raumo,LONDON,False,G. Jewett,18890907p.197_p002.txt,65,Sulo-Raumo-122 fms. firewood-G. Jewett,1889.0,Aug,8,condensed,0.9
50756,1889.0,September,7.0,May Queen,Richibucto,LONDON,False,,18890907p.197_p002.txt,54,"May Queen-Richibucto-6,582 pcs.",1889.0,Aug,8,condensed,0.9
54187,1889.0,December,14.0,Absalom,Riga,LONDON,True,,18891214p.502_p002.txt,13,"Absalom (s)-Riga-6,742 pcs. lathwood-J. R. Langford; 6,580 pcs. lathwood-Order",1889.0,GLASGOW,3,condensed,0.9
47810,1889.0,July,13.0,Algowrie,Riga,LONDON,True,,18890713p.42_p002.txt,47,"Algowrie (s)-Riga-6,229 pcs. lathwood-J. B. R. Langford ; 8,689 battens-Order",1889.0,Mar,1,condensed,0.9
43979,1889.0,January,19.0,Almsford,Riga,LONDON,True,,18890119p.48_p001.txt,120,"Almsford (s)-Riga-4,121 battens-Order",1889.0,Dec,25,condensed,0.9
48855,1889.0,August,3.0,Alne Holme,Riga,LONDON,True,sleepers-R. Curwen & Son,18890803p.102_p002.txt,51,"Alne Holme (s)-Riga-21,081 redwood half-sleepers-R. Curwen & Son",1889.0,Mar,1,condensed,0.9
46444,1889.0,June,1.0,Andalusia,Riga,LONDON,True,,18890601p.537_p002.txt,83,"Andalusia (s)-Riga-9,081 deals and battens-Order",1889.0,Mar,1,condensed,0.9
51453,1889.0,September,21.0,Atalanta,Riga,LONDON,True,,18890921p.237_p003.txt,87,Atalanta (s)-Riga-493 stds. deals-Order,1889.0,Sept,2,condensed,0.9
54178,1889.0,December,14.0,Auricula,Riga,LONDON,True,Calder & Co.,18891214p.502_p001.txt,267,"Auricula (s)-Riga-18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co.",1889.0,GLASGOW,3,condensed,0.9
54204,1889.0,December,14.0,Aurioula,Riga,LONDON,True,Calder & Co.,18891214p.502_p002.txt,53,"Aurioula (s)-Riga-18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co.",1889.0,GLASGOW,3,condensed,0.9
49581,1889.0,August,17.0,Balgownie,Riga,LONDON,True,,18890817p.147_p002.txt,93,"Balgownie (s)-Riga-746 planks, 4,160 planks, 4,847 battens, 8,908 pcs. lathwood, 4,847 battens, 6,963 deals-Order",1889.0,Mar,1,condensed,0.9
47082,1889.0,June,22.0,Benwell,Riga,LONDON,True,,18890622p.599_p001.txt,321,"boards, 8,515 battens-Order",1889.0,Mar,1,condensed,0.9
43978,1889.0,January,19.0,Beta,Riga,LONDON,True,,18890119p.48_p001.txt,118,"Beta (s)-Riga-298 ends, 9,814 battens-Order",1889.0,Dec,25,condensed,0.9
46221,1889.0,May,25.0,Brackley,Riga,LONDON,True,,18890525p.513_p002.txt,93,"18 Brackley (s)-Riga-1,400 deals-Order",1889.0,Mar,1,condensed,0.9
46898,1889.0,June,15.0,Celia,Riga,LONDON,True,,18890615p.575_p002.txt,66,"Celia (s)-Riga-5,979 pcs. lathwood-Order",1889.0,Mar,1,condensed,0.9
46223,1889.0,May,25.0,Crosshill,Riga,LONDON,True,,18890525p.513_p002.txt,95,"Crosshill (s)-Riga-22,758 deals and battens-Order",1889.0,Mar,1,condensed,0.9
54367,1889.0,December,28.0,Dan,Riga,LONDON,True,,18891228p.531_p001.txt,128,"Dan (s)-Riga-2,084 bdls., 6,200 pcs. wood-Order",1889.0,GLASGOW,3,condensed,0.9
53748,1889.0,November,30.0,Danehill,Riga,LONDON,True,,18891130p.453_p002.txt,102,"Danehill (s)-Riga-2,994 deal ends-Order",1889.0,Nov,20,condensed,0.9
43862,1889.0,January,12.0,Dewdrop,Riga,LONDON,True,,18890112p.34.txt,105,"Dewdrop (s)-Riga-1,902 battens-Order",1889.0,Dec,25,condensed,0.9
48923,1889.0,August,3.0,Draco,Riga,LONDON,True,,18890803p.102_p003.txt,2,"Draco (s)-Riga-6,733 pcs. lathwood, 9,124 pcs. deals-J. R. R. Langford; 9,124 pcs. lathwood, 13,468 deals, 23,347 battens, 1,500 deals and battens-Order",1889.0,Mar,1,condensed,0.9
46457,1889.0,June,1.0,Eastwood,Riga,LONDON,True,,18890601p.537_p002.txt,100,"Eastwood (s)-Riga-6,550 ft. heartwood-J. B. Langford ; 3,132 pcs. lathwood, 22,717 deals, 266 deal ends, 7,575 fms. firewood-Order",1889.0,Mar,1,condensed,0.9
52728,1889.0,November,2.0,El Dorado,Riga,LONDON,True,,18891102p.367_p002.txt,91,"El Dorado (s)-Riga-13,976 deals and battens, 3,034 pcs. lathwood-Order",1889.0,Sept,2,condensed,0.9
47097,1889.0,June,22.0,Elk,Riga,LONDON,True,,18890622p.599_p002.txt,17,"Elk (s)-Riga-10,144 pcs. lathwood, 14,324 deals and battens-Order",1889.0,Mar,1,condensed,0.9
53907,1889.0,December,7.0,Ennismore,Riga,LONDON,True,,18891207p.477_p001.txt,151,"Ennismore (s)-Riga-2,785 red w. boards, 2,785 red w. boards-Order",1889.0,GLASGOW,3,condensed,0.9
50743,1889.0,September,7.0,Erik,Riga,LONDON,True,Jewett,18890907p.197_p002.txt,36,"Erik (s)-Riga-21 fms. lathwood centres, 42,409 pcs. lathwood, 3,153 deals-Jewett",1889.0,Aug,8,condensed,0.9
53934,1889.0,December,7.0,Glenisla,Riga,LONDON,True,,18891207p.477_p001.txt,191,"Glenisla (s)-Riga-2,472 battens, 440 deal ends, 5,639 pcs. lathwood-Order",1889.0,GLASGOW,3,condensed,0.9
49584,1889.0,August,17.0,Gorm,Riga,LONDON,True,,18890817p.147_p002.txt,96,"Gorm (s)-Riga-29 fms. heart and 2,572 pcs. lathwood-J. B. R. Langford ; 11,970 deals, 5,395 ends, 10,013 battens, 7,902 pcs. lathwood-Order",1889.0,Mar,1,condensed,0.9
47080,1889.0,June,22.0,Harrington,Riga,LONDON,True,,18890622p.599_p001.txt,318,15 Harrington (s)-Riga-49 c. deals-Order,1889.0,Mar,1,condensed,0.9
46456,1889.0,June,1.0,Hawthorn,Riga,LONDON,True,,18890601p.537_p002.txt,98,"28 Hawthorn (s)-Riga-27,061 deals-Order",1889.0,Mar,1,condensed,0.9
46219,1889.0,May,25.0,Iylland,Riga,LONDON,True,J. B. R. Langford,18890525p.513_p002.txt,91,"Iylland (s)-Riga-2,637 pcs. lathwood-J. B. R. Langford ; 24 fms. heartwood-Order",1889.0,Mar,1,condensed,0.9
46230,1889.0,May,25.0,Jane Cory,Riga,LONDON,True,,18890525p.513_p002.txt,105,"Jane Cory (s)-Riga-2,255 battens-Order",1889.0,Mar,1,condensed,0.9
43971,1889.0,January,19.0,Kathleen,Riga,LONDON,True,,18890119p.48_p001.txt,105,Kathleen (s)-Riga-16 stds. deals-Order,1889.0,Dec,25,condensed,0.9
53944,1889.0,December,7.0,Kelso,Riga,LONDON,True,,18891207p.477_p002.txt,11,"Kelso (s)-Riga-1,900 oak staves, 2,640 sleepers, 2,781 deals, 2,016 battens, 1,933 deal and battens, 250 deal ends-Order",1889.0,GLASGOW,3,condensed,0.9
48893,1889.0,August,3.0,Kelso,Riga,LONDON,True,J.,18890803p.102_p002.txt,93,"Kelso (s)-Riga-3,899 pcs. lathwood-J. B. R. Langford-2,619 bdls. battens, 13,548 pcs. lathwood-Order",1889.0,Mar,1,condensed,0.9
43669,1889.0,January,5.0,Knud,Riga,LONDON,True,,18890105p.17_p002.txt,41,"Knud (s)-Riga-2,630 battens-Order",1889.0,Dec,24,condensed,0.9
53286,1889.0,November,16.0,Loch Katrine,Riga,LONDON,True,,18891116p.413_p002.txt,12,"8 Loch Katrine (s)-Riga-2,750 pcs. lathwood, 1,902 deals, 1,997 battens-Order",1889.0,Sept,2,condensed,0.9
53921,1889.0,December,7.0,Loch Leven,Riga,LONDON,True,R. H. Dahl & Co.,18891207p.477_p001.txt,172,"Loch Leven (s)-Riga-20,433 deals and battens-R. H. Dahl & Co.",1889.0,GLASGOW,3,condensed,0.9
46879,1889.0,June,15.0,Marianne,Riga,LONDON,True,,18890615p.575_p002.txt,43,Marianne (s)-Riga-13 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
47232,1889.0,June,29.0,Maritana,Riga,LONDON,True,,18890629p.619_p002.txt,33,"Maritana (s)-Riga-1,551 pcs. lathwood, 18,233 ft. heartwood, 10,337 deals and ends, 2,200 sleepers-J. B. R. Langford ; 6,909 deals-C. H. Glover & Co. ; 9,627 battens, 11,855 deals and battens-Order",1889.0,Mar,1,condensed,0.9
46220,1889.0,May,25.0,Mary,Riga,LONDON,True,,18890525p.513_p002.txt,92,"17 Mary (s)-Riga-4,907 deal ends, 3,385 battens -Order",1889.0,Mar,1,condensed,0.9
47079,1889.0,June,22.0,Meroo,Riga,LONDON,True,,18890622p.599_p001.txt,317,"14 Meroo (s)-Riga-1,787 battens-Order",1889.0,Mar,1,condensed,0.9
48931,1889.0,August,3.0,Naworth Castle,Riga,LONDON,True,,18890803p.102_p003.txt,16,"Naworth Castle (s)-Riga-2,200 lds. sleepers-Order",1889.0,Mar,1,condensed,0.9
47096,1889.0,June,22.0,Nero,Riga,LONDON,True,wood-Order,18890622p.599_p002.txt,16,"Nero (s)-Riga-6,683 battens, 9,758 pcs. lath-wood-Order",1889.0,Mar,1,condensed,0.9
50740,1889.0,September,7.0,Otto,Riga,LONDON,True,G. Jewett,18890907p.197_p002.txt,33,"Otto (s)-Riga-6,281 deals, 16,898 pcs. lathwood, 10,452 battens, 6,981 deals-G. Jewett",1889.0,Aug,8,condensed,0.9
49339,1889.0,August,15.0,Otto,Riga,LONDON,True,J. B. Duff,18890815p.122_p003.txt,20,"Otto (s)-Riga-1,231 pcs. lathwood-J. B. Duff",1889.0,Mar,1,condensed,0.9
53309,1889.0,November,16.0,Otto,Riga,LONDON,True,,18891116p.413_p002.txt,43,"Otto (s)-Riga-9,380 pcs. lathwood-J. E. R. Langford; 10,914 pcs. lathwood, 15 logs-Order",1889.0,Sept,2,condensed,0.9
43855,1889.0,January,12.0,Penelope,Riga,LONDON,True,,18890112p.34.txt,97,"Penelope (s)-Riga-1,482 deal ends-Order",1889.0,Dec,25,condensed,0.9
46229,1889.0,May,25.0,Raleigh,Riga,LONDON,True,,18890525p.513_p002.txt,104,"17 Raleigh (s)-Riga-23 fms. lathwood, 3,548 battens-Order",1889.0,Mar,1,condensed,0.9
48859,1889.0,August,3.0,River Garry,Riga,LONDON,True,,18890803p.102_p002.txt,55,"River Garry (s)-Riga-5,090 redwood half-sleepers, 9,031 sleepers, 2,050 white square sleeper blocks, 6,330 redwood sleepers-R. Curwen & Son",1889.0,Mar,1,condensed,0.9
43860,1889.0,January,12.0,Rowena,Riga,LONDON,True,Langford,18890112p.34.txt,103,"Rowena (s)-Riga-5,615 pcs. lathwood-Langford",1889.0,Dec,25,condensed,0.9
49594,1889.0,August,17.0,Russia,Riga,LONDON,True,,18890817p.147_p002.txt,108,"Russia (s)-Riga-3,690 pcs. lathwood, 14,392 deals, 20,973 battens, 307 ends, 3,734 laths, firewood logs-Order",1889.0,Mar,1,condensed,0.9
54366,1889.0,December,28.0,Sapphire,Riga,LONDON,True,,18891228p.531_p001.txt,127,"24 Sapphire (s)-Riga-11,930 deals, 6,890 pcs. lathwood-Order",1889.0,GLASGOW,3,condensed,0.9
54192,1889.0,December,14.0,Senior,Riga,LONDON,True,,18891214p.502_p002.txt,18,"Senior (s)-Riga-21,915 deals, battens, and ends, 20 fms. firewood-Order",1889.0,GLASGOW,3,condensed,0.9
53087,1889.0,November,9.0,Senior,Riga,LONDON,True,J. B. R. Longford,18891109p.393_p002.txt,51,"Senior (s)-Riga-29,186 deals and battens, 11,781 deals and ends, 45 fms. lathwood-J. B. R. Longford",1889.0,Sept,2,condensed,0.9
43867,1889.0,January,12.0,Soldier Prince,Riga,LONDON,True,sleepers-Order,18890112p.34.txt,113,"9 Soldier Prince (s)-Riga-1,136 sleepers, 5,093 sleeper blocks, 6,000 half-sleepers-Order",1889.0,Dec,25,condensed,0.9
53925,1889.0,December,7.0,St. Petersburg,Riga,LONDON,True,,18891207p.477_p001.txt,177,"St. Petersburg (s)-Riga-20,433 deals and battens-Order",1889.0,GLASGOW,3,condensed,0.9
43674,1889.0,January,5.0,Stag,Riga,LONDON,True,,18890105p.17_p002.txt,50,"Stag (s)-Riga-736 ends, 15,663 deals, 5 fms. firewood-Order",1889.0,Dec,24,condensed,0.9
50758,1889.0,September,7.0,Theodore,Riga,LONDON,True,"Burt, Boulton, & Haywood",18890907p.197_p002.txt,59,"Theodore (s)-Riga-7,392 pcs. hewn fir, 800 sleepers-Burt, Boulton, & Haywood",1889.0,Aug,8,condensed,0.9
46226,1889.0,May,25.0,Thetford,Riga,LONDON,True,,18890525p.513_p002.txt,98,"Thetford (s)-Riga-32,716 deals, battens, and ends, 10 fms. firewood, 25 fms. lathwood-Order",1889.0,Mar,1,condensed,0.9
50065,1889.0,August,24.0,Thomas Melville,Riga,LONDON,True,sleepers-Order,18890824p.162_p002.txt,135,"16 Thomas Melville (s)-Riga-14,839 sleepers, 5,004 half-sleepers-Order",1889.0,Mar,1,condensed,0.9
54363,1889.0,December,28.0,Thomas S. Statt,Riga,LONDON,True,,18891228p.531_p001.txt,122,"23 Thomas S. Statt (s)-Riga-11,930 deals, 6,890 pcs. Christiansborg (s)-Riga-90 deals, 404 ends-Order",1889.0,GLASGOW,3,condensed,0.9
54189,1889.0,December,14.0,Thorvoldsen,Riga,LONDON,True,,18891214p.502_p002.txt,15,"Thorvoldsen (s)-Riga-3,412 pcs. lathwood-Order",1889.0,GLASGOW,3,condensed,0.9
46443,1889.0,June,1.0,Vildosala,Riga,LONDON,True,,18890601p.537_p002.txt,82,"Vildosala (s)-Riga-420 stds. deals, ends, &c., 11 fms. firewood-Order",1889.0,Mar,1,condensed,0.9
53922,1889.0,December,7.0,Wensleydale,Riga,LONDON,True,,18891207p.477_p001.txt,173,"30 Wensleydale (s)-Riga-6,766 bdls. slating battens-Order",1889.0,GLASGOW,3,condensed,0.9
54364,1889.0,December,28.0,Wolviston,Riga,LONDON,True,,18891228p.531_p001.txt,123,"246,510 oak staves-Order",1889.0,GLASGOW,3,condensed,0.9
45171,1889.0,April,13.0,Hebe,Riser,LONDON,False,Duus,18890413p.382_p001.txt,156,Hebe-Riser-247 fms. firewood-Duus,1889.0,Mar,1,condensed,0.9
44441,1889.0,March,2.0,Henrik Wegeland,Risoer,LONDON,False,"Duus, Brown, & Co.",18890302p.260.txt,99,"23 Henrik Wegeland-Risoer-157 fms. firewood-Duus, Brown, & Co.; 150 boards-Master",1889.0,Feb,13,condensed,0.9
45714,1889.0,May,4.0,Lyra,Risoer,LONDON,False,"Duus, Brown",18890504p.440_p002.txt,72,"1 Lyra-Risoer-219 fms. firewood-Duus, Brown",1889.0,Mar,1,condensed,0.9
44854,1889.0,March,23.0,Albert,Rotterdam,LONDON,True,,18890323p.326_p001.txt,92,"Albert (s)-Rotterdam-1,380 bdls. hoops-Order",1889.0,Mar,1,condensed,0.9
47779,1889.0,July,13.0,Avocet,Rotterdam,LONDON,True,,18890713p.42_p002.txt,13,"Avocet (s)-Rotterdam-1,528 bdls. hoops-Order",1889.0,Mar,1,condensed,0.9
45881,1889.0,May,11.0,Benbow,Rotterdam,LONDON,True,,18890511p.464_p002.txt,58,Benbow (s)-Rotterdam-500 bdls. hoops-Order,1889.0,Mar,1,condensed,0.9
44858,1889.0,March,23.0,Edith,Rotterdam,LONDON,True,,18890323p.326_p001.txt,96,"Edith (s)-Rotterdam-3,450 bdls. hoops-Order",1889.0,Mar,1,condensed,0.9
48856,1889.0,August,3.0,Ousel,Rotterdam,LONDON,True,,18890803p.102_p002.txt,52,"Ousel (s)-Rotterdam-5,000 bdls. hoops-Order",1889.0,Mar,1,condensed,0.9
52280,1889.0,October,19.0,Abyssinian,Saguenay,LONDON,False,,18891019p.317_p002.txt,12,"Abyssinian-Saguenay-38,007 deals, 2,954 ends, 29,260 palings-Order",1889.0,Sept,2,condensed,0.9
49333,1889.0,August,15.0,Beatrice Lines,Saguenay,LONDON,False,,18890815p.122_p003.txt,12,"Beatrice Lines - Saguenay - 19,436 deals, 33,934 deals and boards-Order",1889.0,Mar,1,condensed,0.9
50735,1889.0,September,7.0,Eleanor,Saguenay,LONDON,True,,18890907p.197_p002.txt,28,"Eleanor (s)-Saguenay-48,294 deals, 4,673 deal ends-Order",1889.0,Aug,8,condensed,0.9
53289,1889.0,November,16.0,Helena,Saguenay,LONDON,False,,18891116p.413_p002.txt,15,"11 Helena-Saguenay - 20,442 deals, 4,300 palings, 1,524 deal ends-Order",1889.0,Sept,2,condensed,0.9
53105,1889.0,November,9.0,Tinten,Saguenay,LONDON,False,,18891109p.393_p002.txt,70,"Tinten-Saguenay-19,930 deals, 1,502 deal ends, 4,760 palings-Order",1889.0,Sept,2,condensed,0.9
49596,1889.0,August,17.0,Ancona,Sandarne,LONDON,True,,18890817p.147_p002.txt,110,"Ancona (s)-Sandarne-34,107 pcs. timber-Order",1889.0,Mar,1,condensed,0.9
47749,1889.0,July,13.0,Cecilia,Sandarne,LONDON,False,,18890713p.42_p001.txt,207,Cecilia-Sandarne-181 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
50028,1889.0,August,24.0,Elsinor,Sandarne,LONDON,False,Duus,18890824p.162_p002.txt,87,Elsinor-Sandarne-171 fms. firewood-Duus,1889.0,Mar,1,condensed,0.9
48912,1889.0,August,3.0,Hanna,Sandarne,LONDON,False,,18890803p.102_p002.txt,114,Hanna-Sandarne-209 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
47221,1889.0,June,29.0,Hasland,Sandarne,LONDON,True,,18890629p.619_p002.txt,22,"Hasland (s)-Sandarne-179,058 deals, battens, and boards-Order",1889.0,Mar,1,condensed,0.9
47225,1889.0,June,29.0,Horace,Sandarne,LONDON,True,,18890629p.619_p002.txt,26,"Horace (s)-Sandarne-3,320 battens, 29,203 deals-Order",1889.0,Mar,1,condensed,0.9
47751,1889.0,July,13.0,Iduna,Sandarne,LONDON,False,,18890713p.42_p001.txt,209,Iduna-Sandarne-224 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
53092,1889.0,November,9.0,Prins Oscar,Sandarne,LONDON,True,,18891109p.393_p002.txt,57,"Prins Oscar (s)-Sandarne-1,474 doz. deals, 24 fms. firewood-Order",1889.0,Sept,2,condensed,0.9
54175,1889.0,December,14.0,Skane,Sandarne,LONDON,True,,18891214p.502_p001.txt,255,"Skane (s)-Sandarne-13 fms. firewood, 12 doz. deals, 10,116 doz. boards-Order",1889.0,GLASGOW,3,condensed,0.9
50071,1889.0,August,24.0,Hilda,Sandvik,LONDON,False,B. Petersen,18890824p.162_p002.txt,153,"Hilda-Sandvik-725,955 staves-B. Petersen",1889.0,Mar,1,condensed,0.9
50736,1889.0,September,7.0,Prins Carl,Sandvik,LONDON,False,Jewett,18890907p.197_p002.txt,29,Prins Carl-Sandvik-150 fms. firewood-Jewett,1889.0,Aug,8,condensed,0.9
49332,1889.0,August,15.0,Concurrent,Sault au Cochon,LONDON,False,,18890815p.122_p003.txt,11,"Concurrent-Sault au Cochon-17,994 spruce deals, 1,404 spruce ends, 10,000 spruce palings-Order",1889.0,Mar,1,condensed,0.9
53913,1889.0,December,7.0,Harmonie,"Shediac, N.B.",LONDON,False,,18891207p.477_p001.txt,157,"Harmonie-Shediac, N.B.-360 stds. deals and battens, 564 scantlings, 1,557 ends, 2,472 battens, 440 deal ends-Order",1889.0,GLASGOW,3,condensed,0.9
53909,1889.0,December,7.0,Indiana,"Shediac, N.B.",LONDON,False,,18891207p.477_p001.txt,153,"Indiana-Shediac, N.B.-2,472 battens, 440 deal ends, 3,399 boards, 2,975 deals-Order",1889.0,GLASGOW,3,condensed,0.9
47783,1889.0,July,13.0,Jilo,Ship Harbour,LONDON,False,,18890713p.42_p002.txt,17,"Jilo-Ship Harbour-8,118 deals and battens, 1,175 deal ends-Order",1889.0,Mar,1,condensed,0.9
52685,1889.0,November,2.0,Aristides,Skein,LONDON,False,,18891102p.367_p002.txt,42,"Aristides-Skein-1 fm., 2 spars firewood-O. A. Jensen; 28fms. firewood, 7,687 boards-Order",1889.0,Sept,2,condensed,0.9
49601,1889.0,August,17.0,Andrea Wilhelmina,Skelleftea,LONDON,False,,18890817p.147_p002.txt,115,Andrea Wilhelmina-Skelleftea-308 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
46890,1889.0,June,15.0,Avis,Skelleftea,LONDON,True,,18890615p.575_p002.txt,56,"Avis (s)-Skelleftea-470 stds. deals, 16 fms. firewood-Order",1889.0,Mar,1,condensed,0.9
48930,1889.0,August,3.0,Immanuel,Skelleftea,LONDON,False,Lines Bros.,18890803p.102_p003.txt,11,Immanuel-Skelleftea-193 fms. firewood-Lines Bros.,1889.0,Mar,1,condensed,0.9
47470,1889.0,July,6.0,Moto,Skelleftea,LONDON,True,,18890706p.19_p002.txt,26,"Moto (s)-Skelleftea-55,481 deals, battens, and boards-Order",1889.0,Mar,1,condensed,0.9
47244,1889.0,June,29.0,Rosedale,Skelleftea,LONDON,True,Nicholson,18890629p.619_p002.txt,45,"26 Rosedale (s)-Skelleftea-696 deals, 7,191 spars, 76,140 battens-Nicholson",1889.0,Mar,1,condensed,0.9
49595,1889.0,August,17.0,Shildon,Skelleftea,LONDON,True,,18890817p.147_p002.txt,109,"13 Shildon (s)-Skelleftea-550 stds. deals and battens, 4 fms. firewood-Order",1889.0,Mar,1,condensed,0.9
44839,1889.0,March,23.0,Bjorn,Skien,LONDON,True,Daus,18890323p.326_p001.txt,67,19 Bjorn (s)-Skien-40 fms. splitwood-Daus,1889.0,Mar,1,condensed,0.9
47094,1889.0,June,22.0,Columbus,Skien,LONDON,False,,18890622p.599_p002.txt,11,"19 Columbus-Skien-41,150 pcs. redwood, 15,153 pcs. whitewood, 34 fms. pinewood-Order",1889.0,Mar,1,condensed,0.9
44354,1889.0,February,23.0,Foldin,Skien,LONDON,True,W. J. Watson & Co.,18890223p.231.txt,194,"Feb. 18 Foldin (s)—Skien—1,215 pcs. square timber—W. J. Watson & Co.",1889.0,Feb,18,standard_dash,0.9
44342,1889.0,February,23.0,Loreid,Skien,LONDON,False,,18890223p.231.txt,175,"18 Loreid—Skien—198 stds. boards, 21 fms. firewood—Order",1889.0,Feb,16,condensed,0.9
48903,1889.0,August,3.0,Seaton,Skien,LONDON,True,,18890803p.102_p002.txt,105,"Seaton (s)-Skien-295 stds. floorings, 1 std. doors, 16 fms. firewood, 959 telegraph poles-Order",1889.0,Mar,1,condensed,0.9
44496,1889.0,March,9.0,Sylvia,Skien,LONDON,False,,18890309p.280_p001.txt,106,"6 Sylvia—Skien—56,024 redwood boards, 60 boards, 19 fms. firewood—Order",1889.0,Mar,1,condensed,0.9
50024,1889.0,August,24.0,Agart,Skonvik,LONDON,True,,18890824p.162_p002.txt,83,"Agart (s)-Skonvik-22,275 deals, 13,035 flooring boards-Order",1889.0,Mar,1,condensed,0.9
48895,1889.0,August,3.0,Astracan,Skonvik,LONDON,False,,18890803p.102_p002.txt,95,Astracan-Skonvik-235 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
50765,1889.0,September,7.0,El Dorado,Skonvik,LONDON,False,,18890907p.197_p002.txt,69,"El Dorado-Skonvik-27,047 deals, battens, and boards, 4,428 deals, 8 fms. firewood-Order",1889.0,Aug,8,condensed,0.9
53517,1889.0,November,23.0,Hessle,Skonvik,LONDON,True,,18891123p.436_p002.txt,54,"Hessle (s)-Skonvik-36,460 deals-Order",1889.0,Sept,2,condensed,0.9
50742,1889.0,September,7.0,Loch Ness,Skonvik,LONDON,True,,18890907p.197_p002.txt,35,"Loch Ness (s)-Skonvik-8,854 battens, 11,102 deals, 12,291 deals and battens-Order",1889.0,Aug,8,condensed,0.9
47755,1889.0,July,13.0,Mercator,Skonvik,LONDON,False,,18890713p.42_p001.txt,213,Mercator-Skonvik-324 fms. firewood-Order,1889.0,Mar,1,condensed,0.9
51895,1889.0,October,5.0,Anna,Skutskar,LONDON,False,Lines,18891005p.278_p001.txt,158,Anna-Skutskar-216 fms. firewood-Lines,1889.0,Sept,2,condensed,0.9
50046,1889.0,August,24.0,Coningsby,Skutskar,LONDON,True,,18890824p.162_p002.txt,107,"Coningsby (s)-Skutskar-43,468 deals and battens-Order",1889.0,Mar,1,condensed,0.9
46433,1889.0,June,1.0,Leila,Skutskar,LONDON,True,,18890601p.537_p002.txt,72,Leila (s)-Skutskar-569 stds. deals and boards-Order,1889.0,Mar,1,condensed,0.9
46447,1889.0,June,1.0,Montrose,Skutskar,LONDON,True,,18890601p.537_p002.txt,86,"Montrose (s)-Skutskar-483 stds. deals and battens, 5 fms. firewood-Order",1889.0,Mar,1,condensed,0.9
50744,1889.0,September,7.0,Nora,Skutskar,LONDON,True,,18890907p.197_p002.txt,37,"Nora (s)- Skutskar- 12,974 doz. flooring boards, 92 doz. deals and battens, 13 fms. firewood-Order",1889.0,Aug,8,condensed,0.9
47090,1889.0,June,22.0,Nora,Skutskar,LONDON,True,,18890622p.599_p002.txt,7,"Nora (s)-Skutskar-11,469 dos. flooring boards, 164 dos. deals and battens, 268 dos. boards, 4,435 bdls. mouldings-Order",1889.0,Mar,1,condensed,0.9
48160,1889.0,July,20.0,Norge,Skutskar,LONDON,True,,18890720p. 63_p002.txt,42,"13 Norge (s)-Skutskar-9,616 doz. boards, 111 doz. deals and battens-Order",1889.0,Mar,1,condensed,0.9
